"time","load.phi","load.w","PI.x","PI.y"
0.6008,0.45350978407971915,1.6372414567083218,0.19666647048097863,31.794843437892428
0.60160000000000002,0.45482059468086228,1.639785044183353,0.19666647048097863,31.794843437892428
0.60199999999999998,0.45547676305737245,1.6410568379208685,0.19666647048097863,31.794843437892428
0.60199999999999998,0.45547676305737245,1.6410568379208685,0.1971261624618201,31.204915767218754
0.60240000000000005,0.45613343543631668,1.6423050345515575,0.1971261624618201,31.204915767218754
0.60320000000000007,0.45744827802235155,1.6448014278129348,0.1971261624618201,31.204915767218754
0.60399999999999998,0.45876511772219469,1.6472978210743119,0.1971261624618201,31.204915767218754
0.60399999999999998,0.45876511772219469,1.6472978210743119,0.1975608905100478,30.624290256697183
0.6048,0.46008393596224778,1.6497477642948482,0.1975608905100478,30.624290256697183
0.60560000000000003,0.46140471415176643,1.652197707515384,0.1975608905100478,30.624290256697183
0.60599999999999998,0.4620658382291925,1.6534226791256519,0.1975608905100478,30.624290256697183
0.60599999999999998,0.4620658382291925,1.6534226791256519,0.19797111912607013,30.05282731316542
0.60640000000000005,0.46272744772774688,1.6546247922181787,0.19797111912607013,30.05282731316542
0.60720000000000007,0.4640521092530443,1.6570290184032317,0.19797111912607013,30.05282731316542
0.60799999999999998,0.4653786941585184,1.6594332445882847,0.19797111912607013,30.05282731316542
0.60799999999999998,0.4653786941585184,1.6594332445882847,0.19835730548024194,29.490389402319323
0.60880000000000001,0.46670718445254517,1.6617924757404703,0.19835730548024194,29.490389402319323
0.60960000000000003,0.46803756212639896,1.6641517068926561,0.19835730548024194,29.490389402319323
0.60999999999999999,0.46870345873237912,1.6653313224687487,0.19835730548024194,29.490389402319323
0.60999999999999999,0.46870345873237912,1.6653313224687487,0.19885170349177661,32.245120637544623
0.61040000000000005,0.46936984922692987,1.6666211272942506,0.19885170349177661,32.245120637544623
0.61120000000000008,0.47070417797375108,1.6692007369452542,0.19885170349177661,32.245120637544623
0.61199999999999999,0.47204057040746555,1.6717803465962575,0.19885170349177661,32.245120637544623
0.61199999999999999,0.47204057040746555,1.6717803465962575,0.19932030540680126,31.647078416296203
0.61280000000000001,0.47337900739718969,1.6743121128695608,0.19932030540680126,31.647078416296203
0.61360000000000003,0.47471946979478796,1.6768438791428648,0.19932030540680126,31.647078416296203
0.61399999999999999,0.47539046052316436,1.6781097622795167,0.19932030540680126,31.647078416296203
0.61399999999999999,0.47539046052316436,1.6781097622795167,0.19976358965909288,31.058465273199452
0.61440000000000006,0.47606195290022724,1.6793521008904448,0.19976358965909288,31.058465273199452
0.61520000000000008,0.47740642845291231,1.6818367781123007,0.19976358965909288,31.058465273199452
0.61599999999999999,0.4787528917465777,1.6843214553341563,0.19976358965909288,31.058465273199452
0.61599999999999999,0.4787528917465777,1.6843214553341563,0.20018202713916594,30.479139715742793
0.61680000000000001,0.48010132424924873,1.6867597865114157,0.20018202713916594,30.479139715742793
0.61760000000000004,0.48145170741172894,1.689198117688675,0.20018202713916594,30.479139715742793
0.61799999999999999,0.48212763049202301,1.6904172832773048,0.20018202713916594,30.479139715742793
0.61799999999999999,0.48212763049202301,1.6904172832773048,0.2005760813074664,29.908962338257993
0.61840000000000006,0.48280403668129768,1.6916136417708352,0.2005760813074664,29.908962338257993
0.61920000000000008,0.48415828468255306,1.694006358757896,0.2005760813074664,29.908962338257993
0.62,0.48551444685663048,1.6963990757449561,0.2005760813074664,29.908962338257993
0.62,0.48551444685663048,1.6963990757449561,0.20107732925595614,32.63893163783905
0.62080000000000002,0.4868726105690081,1.6990101902759833,0.20107732925595614,32.63893163783905
0.62160000000000004,0.48823286316783293,1.7016213048070106,0.20107732925595614,32.63893163783905
0.622,0.48891377280129622,1.702926862072524,0.20107732925595614,32.63893163783905
0.622,0.48891377280129622,1.702926862072524,0.2015524660591356,32.033666685400206
0.62240000000000006,0.48959519982002664,1.7042082087399402,0.2015524660591356,32.033666685400206
0.62319999999999998,0.49095959146547036,1.7067709020747717,0.2015524660591356,32.033666685400206
0.624,0.49232603326476015,1.7093335954096038,0.2015524660591356,32.033666685400206
0.624,0.49232603326476015,1.7093335954096038,0.20200197592896674,31.43794433867534
0.62480000000000002,0.49369450616127514,1.711848630956698,0.20200197592896674,31.43794433867534
0.62560000000000004,0.49506499108105911,1.7143636665037918,0.20200197592896674,31.43794433867534
0.626,0.4957509880513104,1.7156211842773388,0.20200197592896674,31.43794433867534
0.626,0.4957509880513104,1.7156211842773388,0.20242633544332694,30.851621403337866
0.62640000000000007,0.49643748334239196,1.7168552491334723,0.20242633544332694,30.851621403337866
0.62719999999999998,0.49781195479466017,1.7193233788457389,0.20242633544332694,30.851621403337866
0.628,0.49918840074990684,1.721791508558006,0.20242633544332694,30.851621403337866
0.628,0.49918840074990684,1.721791508558006,0.20282601366056449,30.274556796994901
0.62880000000000003,0.50056680274852761,1.7242134731017655,0.20282601366056449,30.274556796994901
0.62960000000000005,0.50194714231363213,1.7266354376455253,0.20282601366056449,30.274556796994901
0.63,0.50263803868524892,1.7278464199174051,0.20282601366056449,30.274556796994901
0.63,0.50263803868524892,1.7278464199174051,0.20333158488607497,32.972439126369238
0.63040000000000007,0.5033294410374306,1.7291653174824599,0.20333158488607497,32.972439126369238
0.63119999999999998,0.50471382841061907,1.731803112612569,0.20333158488607497,32.972439126369238
0.63200000000000001,0.50610032601906596,1.7344409077426786,0.20333158488607497,32.972439126369238
0.63200000000000001,0.50610032601906596,1.7344409077426786,0.20381077816028434,32.360909671262824
0.63280000000000003,0.50748891430037246,1.7370297805163799,0.20381077816028434,32.360909671262824
0.63360000000000005,0.5088795736746945,1.739618653290081,0.20381077816028434,32.360909671262824
0.63400000000000001,0.5095756800233785,1.7409130896769314,0.20381077816028434,32.360909671262824
0.63400000000000001,0.5095756800233785,1.7409130896769314,0.20426408270675669,31.759021932484778
0.63440000000000007,0.51027229933595386,1.7421834505542309,0.20426408270675669,31.759021932484778
0.63519999999999999,0.51166706238620729,1.7447241723088291,0.20426408270675669,31.759021932484778
0.63600000000000001,0.51306385801304966,1.7472648940634281,0.20426408270675669,31.759021932484778
0.63600000000000001,0.51306385801304966,1.7472648940634281,0.20469198003568306,31.166631226727741
0.63680000000000003,0.51446266726649481,1.7497582245615664,0.20469198003568306,31.166631226727741
0.63760000000000006,0.51586347117914932,1.7522515550597046,0.20469198003568306,31.166631226727741
0.63800000000000001,0.51656462113432178,1.7534982203087734,0.20469198003568306,31.166631226727741
0.63800000000000001,0.51656462113432178,1.7534982203087734,0.20509494405962805,30.583595004587703
0.63840000000000008,0.51726626509556684,1.7547215641089571,0.20509494405962805,30.583595004587703
0.63919999999999999,0.51867102102296125,1.7571682517093237,0.20509494405962805,30.583595004587703
0.64000000000000001,0.52007773429965154,1.7596149393096907,0.20509494405962805,30.583595004587703
0.64000000000000001,0.52007773429965154,1.7596149393096907,0.20560226555841718,33.243264025569687
0.64080000000000004,0.52148649004158421,1.7622744004317366,0.20560226555841718,33.243264025569687
0.64160000000000006,0.52289737334717734,1.764933861553782,0.20560226555841718,33.243264025569687
0.64200000000000002,0.52360361283799806,1.7662635921148047,0.20560226555841718,33.243264025569687
0.64200000000000002,0.52360361283799806,1.7662635921148047,0.20608299244598585,32.626471433815155
0.64240000000000008,0.52431037929126789,1.7675686509721573,0.20608299244598585,32.626471433815155
0.64319999999999999,0.52572547826027016,1.7701787686868622,0.20608299244598585,32.626471433815155
0.64400000000000002,0.5271426653226069,1.7727888864015675,0.20608299244598585,32.626471433815155
0.64400000000000002,0.5271426653226069,1.7727888864015675,0.20653761815640748,32.019404576181032
0.64480000000000004,0.52856192105870625,1.775350438767662,0.20653761815640748,32.019404576181032
0.64560000000000006,0.52998322603147352,1.7779119911337564,0.20653761815640748,32.019404576181032
0.64600000000000002,0.53069464698325786,1.7791927673168035,0.20653761815640748,32.019404576181032
0.64600000000000002,0.53069464698325786,1.7791927673168035,0.20696662834316815,31.421917503333496
0.64640000000000009,0.53140657547000525,1.7804496440169371,0.20696662834316815,31.421917503333496
0.6472,0.53283194068767536,1.7829633974172032,0.20696662834316815,31.421917503333496
0.64800000000000002,0.53425931690725958,1.78547715081747,0.20696662834316815,31.421917503333496
0.64800000000000002,0.53425931690725958,1.78547715081747,0.20737050099592616,30.833866418542645
0.64880000000000004,0.53568868531765557,1.7879438601309534,0.20737050099592616,30.833866418542645
0.64960000000000007,0.53712002709029771,1.790410569444437,0.20737050099592616,30.833866418542645
0.65000000000000002,0.53783643798910985,1.7916439241011783,0.20737050099592616,30.833866418542645
0.65000000000000002,0.53783643798910985,1.7916439241011783,0.20787701026039265,33.450432637701802
0.65039999999999998,0.53855336316698132,1.7929819414066861,0.20787701026039265,33.450432637701802
0.6512,0.53998881913511854,1.7956579760177023,0.20787701026039265,33.450432637701802
0.65200000000000002,0.54142641593008622,1.7983340106287184,0.20787701026039265,33.450432637701802
0.65200000000000002,0.54142641593008622,1.7983340106287184,0.20835675917874899,32.829398876783422
0.65280000000000005,0.54286613368542114,1.8009603625388615,0.20835675917874899,32.829398876783422
0.65360000000000007,0.54430795251702346,1.8035867144490041,0.20835675917874899,32.829398876783422
0.65400000000000003,0.54502964983808488,1.8048998904040752,0.20835675917874899,32.829398876783422
0.65400000000000003,0.54502964983808488,1.8048998904040752,0.2088102445780039,32.218159439173242
0.65439999999999998,0.5457518675441162,1.8061886167816419,0.2088102445780039,32.218159439173242
0.6552,0.5471978494197679,1.8087660695367758,0.2088102445780039,32.218159439173242
0.65600000000000003,0.54864589325679725,1.8113435222919096,0.2088102445780039,32.218159439173242
0.65600000000000003,0.54864589325679725,1.8113435222919096,0.20923795544970747,31.616567337560152
0.65680000000000005,0.55009597981084091,1.8138728476789143,0.20923795544970747,31.616567337560152
0.65760000000000007,0.55154808981995218,1.8164021730659192,0.20923795544970747,31.616567337560152
0.65800000000000003,0.55227490362181597,1.8176668357594215,0.20923795544970747,31.616567337560152
0.65800000000000003,0.55227490362181597,1.8176668357594215,0.20964037306754099,31.024477752592329
0.65839999999999999,0.55300221855636555,1.818907814869525,0.20964037306754099,31.024477752592329
0.65920000000000001,0.55445833759263197,1.8213897730897324,0.20964037306754099,31.024477752592329
0.66000000000000003,0.55591644219467862,1.8238717313099397,0.20964037306754099,31.024477752592329
0.66000000000000003,0.55591644219467862,1.8238717313099397,0.21014357076672696,33.594299556321673
0.66080000000000005,0.55737661460341548,1.8265592752744453,0.21014357076672696,33.594299556321673
0.66160000000000008,0.55883893704202869,1.829246819238951,0.21014357076672696,33.594299556321673
0.66200000000000003,0.55957090452420888,1.8305905912212039,0.21014357076672696,33.594299556321673
0.66200000000000003,0.55957090452420888,1.8305905912212039,0.21061989302626785,32.970045791149339
0.66239999999999999,0.56030340452576488,1.8319093930528496,0.21061989302626785,32.970045791149339
0.66320000000000001,0.56176998708282311,1.8345469967161414,0.21061989302626785,32.970045791149339
0.66400000000000003,0.56323867972196606,1.8371846003794334,0.21061989302626785,32.970045791149339
0.66400000000000003,0.56323867972196606,1.8371846003794334,0.21106983924917583,32.35563949761719
0.66480000000000006,0.56470946278882761,1.839773051539243,0.21106983924917583,32.35563949761719
0.66560000000000008,0.56618231661133778,1.8423615026990525,0.21106983924917583,32.35563949761719
0.66600000000000004,0.56691952005762858,1.8436557282789572,0.21106983924917583,32.35563949761719
0.66600000000000004,0.56691952005762858,1.8436557282789572,0.2114939009604857,31.750932878795801
0.66639999999999999,0.56765723636093057,1.8449257655941087,0.2114939009604857,31.750932878795801
0.66666666666666663,0.56814932945749175,1.8457724571375433,0.2114939009604857,31.750932878795801
0.66666666666666663,0.56814932945749175,1.8457724571375433,0.2114939009604857,31.750932878795801
0.66720000000000002,0.56913419300905699,1.8474658402244128,0.2114939009604857,31.750932878795801
0.66800000000000004,0.57061318171194642,1.8500059148547165,0.2114939009604857,31.750932878795801
0.66800000000000004,0.57061318171194642,1.8500059148547165,0.21189256192549255,31.155780317720549
0.66880000000000006,0.57209418343487384,1.8524983772801342,0.21189256192549255,31.155780317720549
0.66960000000000008,0.57357717912248762,1.8549908397055519,0.21189256192549255,31.155780317720549
0.67000000000000004,0.57431942470471586,1.8562370709182607,0.21189256192549255,31.155780317720549
0.67000000000000004,0.57431942470471586,1.8562370709182607,0.21238872633210892,33.64298279862021
0.6704,0.57506218868174275,1.8575827902302051,0.21238872633210892,33.64298279862021
0.67120000000000002,0.57654933149055065,1.8602742288540948,0.21238872633210892,33.64298279862021
0.67200000000000004,0.57803862744939427,1.8629656674779844,0.21238872633210892,33.64298279862021
0.67200000000000004,0.57803862744939427,1.8629656674779844,0.21285797635248641,33.017048144685589
0.67280000000000006,0.57953005653504774,1.8656070313295592,0.21285797635248641,33.017048144685589
0.67360000000000009,0.58102359870646869,1.8682483951811344,0.21285797635248641,33.017048144685589
0.67400000000000004,0.58177116220101899,1.8695690771069218,0.21285797635248641,33.017048144685589
0.67400000000000004,0.58177116220101899,1.8695690771069218,0.21330081273434814,32.400990819978034
0.6744,0.58251924904440855,1.8708651167397206,0.21330081273434814,32.400990819978034
0.67520000000000002,0.58401697797063745,1.8734571960053188,0.21330081273434814,32.400990819978034
0.67600000000000005,0.58551678055944723,1.8760492752709172,0.21330081273434814,32.400990819978034
0.67600000000000005,0.58551678055944723,1.8760492752709172,0.2137177283235539,31.79466256249906
0.67680000000000007,0.58701863741497851,1.8785928482759175,0.2137177283235539,31.79466256249906
0.67759999999999998,0.5885225291236228,1.8811364212809172,0.2137177283235539,31.79466256249906
0.67800000000000005,0.5892752380495363,1.8824082077834172,0.2137177283235539,31.79466256249906
0.67800000000000005,0.5892752380495363,1.8824082077834172,0.21410920818270965,31.197917297164636
0.6784,0.59002845092043654,1.8836561244753034,0.21410920818270965,31.197917297164636
0.67920000000000003,0.59153637415445903,1.8861519578590766,0.21410920818270965,31.197917297164636
0.68000000000000005,0.59304629405438813,1.8886477912428499,0.21410920818270965,31.197917297164636
0.68000000000000005,0.59304629405438813,1.8886477912428499,0.21457758016005388,33.167057449611072
0.68080000000000007,0.59455827363937908,1.8913011558388191,0.21457758016005388,33.167057449611072
0.68159999999999998,0.5960723759107085,1.8939545204347874,0.21457758016005388,33.167057449611072
0.68200000000000005,0.59683022305543532,1.8952812027327721,0.21457758016005388,33.167057449611072
0.68200000000000005,0.59683022305543532,1.8952812027327721,0.21501941849143841,32.547900133757295
0.68240000000000001,0.59758859592437041,1.8965831187381221,0.21501941849143841,32.547900133757295
0.68320000000000003,0.59910690395330113,1.8991869507488226,0.21501941849143841,32.547900133757295
0.68400000000000005,0.60062729504700529,1.9017907827595233,0.21501941849143841,32.547900133757295
0.68400000000000005,0.60062729504700529,1.9017907827595233,0.21543521850271594,31.938522132209933
0.68480000000000008,0.60214974971205903,1.9043458645301001,0.21543521850271594,31.938522132209933
0.68559999999999999,0.60367424843721629,1.9069009463006765,0.21543521850271594,31.938522132209933
0.68600000000000005,0.60443726432401457,1.9081784871859653,0.21543521850271594,31.938522132209933
0.68600000000000005,0.60443726432401457,1.9081784871859653,0.21582546769628771,31.338776608922913
0.68640000000000001,0.60520078643357056,1.9094320382503218,0.21582546769628771,31.338776608922913
0.68720000000000003,0.60672933490611591,1.9119391403790356,0.21582546769628771,31.338776608922913
0.68800000000000006,0.60825988905956019,1.9144462425077495,0.21582546769628771,31.338776608922913
0.68800000000000006,0.60825988905956019,1.9144462425077495,0.21619064586857234,30.74851889397295
0.68880000000000008,0.60979243001227779,1.9169061240192673,0.21619064586857234,30.74851889397295
0.68959999999999999,0.61132693886492551,1.9193660055307851,0.21619064586857234,30.74851889397295
0.69000000000000006,0.61209493125539882,1.9205959462865441,0.21619064586857234,30.74851889397295
0.69000000000000006,0.61209493125539882,1.9205959462865441,0.21660733424966094,32.077942952181019
0.69040000000000001,0.61286342626203116,1.9218790640046308,0.21660733424966094,32.077942952181019
0.69120000000000004,0.61440195600852876,1.9244452994408052,0.21660733424966094,32.077942952181019
0.69200000000000006,0.61594253874255234,1.9270115348769798,0.21660733424966094,32.077942952181019
0.69200000000000006,0.61594253874255234,1.9270115348769798,0.2169983602763878,31.475486695810122
0.69280000000000008,0.61748515519217217,1.9295295738126446,0.2169983602763878,31.475486695810122
0.69359999999999999,0.61902978606762582,1.9320476127483093,0.2169983602763878,31.475486695810122
0.69400000000000006,0.61980285691672421,1.9333066322161419,0.2169983602763878,31.475486695810122
0.69400000000000006,0.61980285691672421,1.9333066322161419,0.21736420591375802,30.882561525630948
0.69440000000000002,0.62057642663450663,1.9345419346771668,0.21736420591375802,30.882561525630948
0.69520000000000004,0.62212504842529492,1.937012539599217,0.21736420591375802,30.882561525630948
0.69600000000000006,0.62367564669922848,1.9394831445212677,0.21736420591375802,30.882561525630948
0.69600000000000006,0.62367564669922848,1.9394831445212677,0.21770534550190773,30.299024253933332
0.69680000000000009,0.62522820278972868,1.9419070664615821,0.21770534550190773,30.299024253933332
0.6976,0.62678269801250475,1.9443309884018967,0.21770534550190773,30.299024253933332
0.69800000000000006,0.62756067280017425,1.9455429493720544,0.21770534550190773,30.299024253933332
0.69800000000000006,0.62756067280017425,1.9455429493720544,0.21802224587065427,29.724733805729315
0.69840000000000002,0.62833912778203205,1.9467319387242834,0.21802224587065427,29.724733805729315
0.69920000000000004,0.62989746452553064,1.9491099174287416,0.21802224587065427,29.724733805729315
0.70000000000000007,0.63145770365123022,1.9514878961331998,0.21802224587065427,29.724733805729315
0.70000000000000007,0.63145770365123022,1.9514878961331998,0.21836634466068974,30.43910421695578
0.70079999999999998,0.63301986802559551,1.9539230244705561,0.21836634466068974,30.43910421695578
0.7016,0.63458398049733966,1.9563581528079126,0.21836634466068974,30.43910421695578
0.70200000000000007,0.63536676727141106,1.9575757169765911,0.21836634466068974,30.43910421695578
0.70200000000000007,0.63536676727141106,1.9575757169765911,0.21868609216735166,29.862296883282859
0.70240000000000002,0.6361500364608349,1.9587702088519221,0.21868609216735166,29.862296883282859
0.70320000000000005,0.63771800822245883,1.9611591926025846,0.21868609216735166,29.862296883282859
0.70400000000000007,0.63928789117047913,1.9635481763532474,0.21868609216735166,29.862296883282859
0.70400000000000007,0.63928789117047913,1.9635481763532474,0.21898194983650693,29.294636712532746
0.70479999999999998,0.64085966714601306,1.9658917472902495,0.21898194983650693,29.294636712532746
0.7056,0.64243331797305236,1.9682353182272525,0.21898194983650693,29.294636712532746
0.70599999999999996,0.64322084645756106,1.9694071036957537,0.21898194983650693,29.294636712532746
0.70599999999999996,0.64322084645756106,1.9694071036957537,0.21925437179629217,28.735986174260642
0.70640000000000003,0.64400883919102647,1.9705565431427241,0.21925437179629217,28.735986174260642
0.70720000000000005,0.64558620397810118,1.972855422036665,0.21925437179629217,28.735986174260642
0.70800000000000007,0.6471654078677096,1.9751543009306058,0.21925437179629217,28.735986174260642
0.70800000000000007,0.6471654078677096,1.9751543009306058,0.21950380496713803,28.186209767860014
0.70879999999999999,0.64874643327318648,1.9774091977120343,0.21950380496713803,28.186209767860014
0.70960000000000001,0.65032926259089863,1.9796640944934631,0.21950380496713803,28.186209767860014
0.70999999999999996,0.65112135371850843,1.9807915428841774,0.21950380496713803,28.186209767860014
0.70999999999999996,0.65112135371850843,1.9807915428841774,0.21975759716478732,28.32056465771095
0.71040000000000003,0.65191389690421775,1.9819243654704859,0.21975759716478732,28.32056465771095
0.71120000000000005,0.6535003426556516,1.9841900106431027,0.21975759716478732,28.32056465771095
0.71200000000000008,0.65508860092265053,1.9864556558157198,0.21975759716478732,28.32056465771095
0.71200000000000008,0.65508860092265053,1.9864556558157198,0.21998873291071044,27.777266939149015
0.71279999999999999,0.65667865432584704,1.9886778371708513,0.21998873291071044,27.777266939149015
0.71360000000000001,0.65827048546895517,1.9909000185259833,0.21998873291071044,27.777266939149015
0.71399999999999997,0.65906706769463985,1.9920111092035491,0.21998873291071044,27.777266939149015
0.71399999999999997,0.65906706769463985,1.9920111092035491,0.22019764684308224,27.24261299360327
0.71440000000000003,0.65986409008310998,1.9931008137232931,0.22019764684308224,27.24261299360327
0.71520000000000006,0.66145944249865518,1.9952802227627813,0.22019764684308224,27.24261299360327
0.71600000000000008,0.66305653844088075,1.9974596318022697,0.22019764684308224,27.24261299360327
0.71600000000000008,0.66305653844088075,1.9974596318022697,0.22038476668505916,26.716472717928895
0.71679999999999999,0.66465536107938261,1.9995969496197041,0.22038476668505916,26.716472717928895
0.71760000000000002,0.66625589356702986,2.0017342674371386,0.22038476668505916,26.716472717928895
0.71799999999999997,0.66705680100593545,2.0028029263458555,0.22038476668505916,26.716472717928895
0.71799999999999997,0.66705680100593545,2.0028029263458555,0.22055051334886172,26.198717929950572
0.71840000000000004,0.66785813176995312,2.0038508750630535,0.22055051334886172,26.198717929950572
0.71920000000000006,0.66946205082989163,2.0059467724974493,0.22055051334886172,26.198717929950572
0.72000000000000008,0.67106764660724771,2.0080426699318457,0.22055051334886172,26.198717929950572
0.72000000000000008,0.67106764660724771,2.0080426699318457,0.22069959760722122,25.797066219709428
0.7208,0.67267490625517745,2.0101064352294222,0.22069959760722122,25.797066219709428
0.72160000000000002,0.67428381691029882,2.0121702005269988,0.22069959760722122,25.797066219709428
0.72199999999999998,0.67508889136719774,2.0132020831757869,0.22069959760722122,25.797066219709428
0.72199999999999998,0.67508889136719774,2.0132020831757869,0.22082804421260493,25.293969555853678
0.72240000000000004,0.67589437455583146,2.0142138419580209,0.22082804421260493,25.293969555853678
0.72320000000000007,0.67750655503730628,2.0162373595224894,0.22082804421260493,25.293969555853678
0.72400000000000009,0.67912035433232099,2.0182608770869574,0.22082804421260493,25.293969555853678
0.72400000000000009,0.67912035433232099,2.0182608770869574,0.22093625564234398,24.798911307710526
0.7248,0.68073575660493346,2.0202447899915739,0.22093625564234398,24.798911307710526
0.72560000000000002,0.68235274600289941,2.0222287028961907,0.22093625564234398,24.798911307710526
0.72599999999999998,0.6831618358755166,2.0232206593484992,0.22093625564234398,24.798911307710526
0.72599999999999998,0.6831618358755166,2.0232206593484992,0.22102462794303687,24.311770311625644
0.72640000000000005,0.68397131863688532,2.0241931301609641,0.22102462794303687,24.311770311625644
0.72720000000000007,0.6855914511185125,2.0261380717858941,0.22102462794303687,24.311770311625644
0.72799999999999998,0.6872131395528156,2.0280830134108241,0.22102462794303687,24.311770311625644
0.72799999999999998,0.6872131395528156,2.0280830134108241,0.22109355082748045,23.832427193837507
0.7288,0.68883636860690511,2.0299896075863315,0.22109355082748045,23.832427193837507
0.72960000000000003,0.69046112293143935,2.0318962017618385,0.22109355082748045,23.832427193837507
0.72999999999999998,0.69127407207172875,2.032849498849592,0.22109355082748045,23.832427193837507
0.72999999999999998,0.69127407207172875,2.032849498849592,0.22112689373301045,22.946262011551013
0.73040000000000005,0.69208739544463671,2.0337673493300543,0.22112689373301045,22.946262011551013
0.73120000000000007,0.69371514360528597,2.0356030502909781,0.22112689373301045,22.946262011551013
0.73199999999999998,0.69534436032611491,2.0374387512519023,0.22112689373301045,22.946262011551013
0.73199999999999998,0.69534436032611491,2.0374387512519023,0.2211418796289312,22.488835360912056
0.73280000000000001,0.6969750309753916,2.0392378580807748,0.2211418796289312,22.488835360912056
0.73360000000000003,0.69860714090535281,2.0410369649096478,0.2211418796289312,22.488835360912056
0.73399999999999999,0.69942373560215454,2.0419365183240843,0.2211418796289312,22.488835360912056
0.73399999999999999,0.69942373560215454,2.0419365183240843,0.22113887445656322,22.038758136457059
0.73440000000000005,0.700240686522692,2.042818068649543,0.22113887445656322,22.038758136457059
0.73520000000000008,0.70187564621864129,2.0445811693004594,0.22113887445656322,22.038758136457059
0.73599999999999999,0.70351201639454541,2.0463442699513759,0.22113887445656322,22.038758136457059
0.73599999999999999,0.70351201639454541,2.0463442699513759,0.22111823827768609,21.595919355840191
0.73680000000000001,0.7051497828853649,2.0480719434998429,0.22111823827768609,21.595919355840191
0.73760000000000003,0.70678893151032929,2.0497996170483104,0.22111823827768609,21.595919355840191
0.73799999999999999,0.70760902412465054,2.0506634538225437,0.22111823827768609,21.595919355840191
0.73799999999999999,0.70760902412465054,2.0506634538225437,0.22108032536332428,21.160209677287227
0.73840000000000006,0.70842945879087449,2.0515098622096355,0.22108032536332428,21.160209677287227
0.73920000000000008,0.71007134380809034,2.0532026789838183,0.22108032536332428,21.160209677287227
0.73999999999999999,0.71171458307818236,2.054895495758001,0.22108032536332428,21.160209677287227
0.73999999999999999,0.71171458307818236,2.054895495758001,0.22099024340070436,19.846975274572539
0.74080000000000001,0.71335913458319367,2.0564832537799664,0.22099024340070436,19.846975274572539
0.74160000000000004,0.71500495629013006,2.0580710118019323,0.22099024340070436,19.846975274572539
0.74199999999999999,0.71582834347078572,2.0588648908129152,0.22099024340070436,19.846975274572539
0.74199999999999999,0.71582834347078572,2.0588648908129152,0.22088428385786479,19.439439814797161
0.74240000000000006,0.71665204494540136,2.059642468405507,0.22088428385786479,19.439439814797161
0.74320000000000008,0.71830038098287829,2.061197623590691,0.22088428385786479,19.439439814797161
0.74399999999999999,0.71994996114400445,2.0627527787758742,0.22088428385786479,19.439439814797161
0.74399999999999999,0.71994996114400445,2.0627527787758742,0.22076277276317338,19.038499909032129
0.74480000000000002,0.72160077260410105,2.064275858768597,0.22076277276317338,19.038499909032129
0.74560000000000004,0.72325280252379742,2.0657989387613194,0.22076277276317338,19.038499909032129
0.746,0.72407927440742748,2.0665604787576806,0.22076277276317338,19.038499909032129
0.746,0.72407927440742748,2.0665604787576806,0.22062603086855476,18.644055721389623
0.74640000000000006,0.72490604775403489,2.0673062409865364,0.22062603086855476,18.644055721389623
0.74720000000000009,0.72656048935725781,2.0687977654442475,0.22062603086855476,18.644055721389623
0.748,0.72821612417956849,2.0702892899019587,0.22062603086855476,18.644055721389623
0.748,0.72821612417956849,2.0702892899019587,0.22047437372935902,18.256008893042235
0.74880000000000002,0.72987293980873269,2.071749770613402,0.22047437372935902,18.256008893042235
0.74960000000000004,0.73153092381817364,2.0732102513248458,0.22047437372935902,18.256008893042235
0.75,0.73236035396689481,2.0739404916805673,0.22047437372935902,18.256008893042235
0.75,0.73236035396689481,2.0739404916805673,0.22025645011195186,16.57755457601581
0.75040000000000007,0.73319006278636756,2.0746035938636078,0.22025645011195186,16.57755457601581
0.75120000000000009,0.7348502761437834,2.0759297982296889,0.22025645011195186,16.57755457601581
0.752,0.73651155046426664,2.07725600259577,0.22025645011195186,16.57755457601581
0.752,0.73651155046426664,2.07725600259577,0.22002526445088388,16.222884918388736
0.75280000000000002,0.73817387440325066,2.078553833389241,0.22002526445088388,16.222884918388736
0.75360000000000005,0.73983723660283329,2.0798516641827121,0.22002526445088388,16.222884918388736
0.754,0.74066930705160405,2.0805005795794478,0.22002526445088388,16.222884918388736
0.754,0.74066930705160405,2.0805005795794478,0.21978110048188118,15.87401082312069
0.75440000000000007,0.74150163427778615,2.0811355400123728,0.21978110048188118,15.87401082312069
0.75519999999999998,0.74316705067869615,2.0824054608782223,0.21978110048188118,15.87401082312069
0.75600000000000001,0.74483348301589181,2.0836753817440723,0.21978110048188118,15.87401082312069
0.75600000000000001,0.74483348301589181,2.0836753817440723,0.21952423730421999,15.530844288892121
0.75680000000000003,0.74650092031276638,2.0849178492871832,0.21952423730421999,15.530844288892121
0.75760000000000005,0.74816935157975595,2.0861603168302945,0.21952423730421999,15.530844288892121
0.75800000000000001,0.74900393995326475,2.0867815506018501,0.21952423730421999,15.530844288892121
0.75800000000000001,0.74900393995326475,2.0867815506018501,0.2192549494511277,15.193298617805109
0.75840000000000007,0.7498387741220609,2.0873892825465625,0.2192549494511277,15.193298617805109
0.75919999999999999,0.75150917173418397,2.0886047464359865,0.2192549494511277,15.193298617805109
0.76000000000000001,0.75318054171702897,2.0898202103254109,0.2192549494511277,15.193298617805109
0.76000000000000001,0.75318054171702897,2.0898202103254109,0.21890789193913041,13.214351393980783
